Year,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
2018,193,Ekpe Udoh,C,30,UTA,6,0,21,1,1,1.000,0,0,,1,1,1.000,1.000,0,4,0.000,1,2,3,0,0,2,1,2,2,udohek01
2018,194,Jonas Valančiūnas,C,25,TOR,10,9,244,58,107,0.542,2,5,0.400,56,102,0.549,0.551,28,34,0.824,30,75,105,12,4,15,19,22,146,valanjo01
2018,195,Fred VanVleet,PG,23,TOR,6,1,114,13,39,0.333,8,28,0.286,5,11,0.455,0.436,7,8,0.875,0,10,10,13,0,0,4,8,41,vanvlfr01
2018,196,Dwyane Wade*,SG,36,MIA,5,0,127,31,70,0.443,0,4,0.000,31,66,0.470,0.443,21,26,0.808,3,18,21,18,7,1,11,11,83,wadedw01
2018,197,John Wall,PG,27,WAS,6,6,234,56,127,0.441,4,21,0.190,52,106,0.491,0.457,40,47,0.851,3,31,34,69,14,8,27,16,156,walljo01
2018,198,David West,C,37,GSW,18,0,175,27,45,0.600,1,2,0.500,26,43,0.605,0.611,4,4,1.000,11,26,37,32,6,10,10,23,59,westda01
2018,199,Russell Westbrook,PG,29,OKC,6,6,235,64,161,0.398,15,42,0.357,49,119,0.412,0.444,33,40,0.825,11,61,72,45,9,0,31,21,176,westbru01
2018,200,Derrick White,PG,23,SAS,3,0,18,3,6,0.500,1,2,0.500,2,4,0.500,0.583,0,0,,0,0,0,1,1,2,0,0,7,whitede01
2018,201,Hassan Whiteside,C,28,MIA,5,5,77,9,20,0.450,0,0,,9,20,0.450,0.450,8,13,0.615,10,20,30,1,0,6,12,16,26,whiteha01
2018,202,Andrew Wiggins,SF,22,MIN,5,5,164,30,68,0.441,7,21,0.333,23,47,0.489,0.493,12,20,0.600,5,21,26,10,2,2,9,14,79,wiggian01
2018,203,Justise Winslow,PF,21,MIA,5,0,125,15,42,0.357,7,19,0.368,8,23,0.348,0.440,12,17,0.706,7,26,33,13,4,4,8,17,49,winslju01
2018,204,Delon Wright,PG,25,TOR,10,0,215,31,68,0.456,9,21,0.429,22,47,0.468,0.522,15,16,0.938,3,19,22,23,15,9,9,10,86,wrighde01
2018,205,Guerschon Yabusele,PF,22,BOS,12,0,48,1,9,0.111,0,6,0.000,1,3,0.333,0.111,2,5,0.400,3,8,11,3,2,0,0,9,4,yabusgu01
2018,206,Joe Young,PG,25,IND,1,0,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,youngjo01
2018,207,Nick Young,SG,32,GSW,20,2,205,16,53,0.302,14,47,0.298,2,6,0.333,0.434,6,8,0.750,1,11,12,4,1,0,2,18,52,youngni01
2018,208,Thaddeus Young,PF,29,IND,7,7,237,36,60,0.600,2,7,0.286,34,53,0.642,0.617,5,13,0.385,22,32,54,10,12,6,7,22,79,youngth01
2018,209,Tyler Zeller,C,28,MIL,7,3,66,4,5,0.800,0,0,,4,5,0.800,0.800,3,4,0.750,2,12,14,3,4,3,1,11,11,zellety01
2018,210,Ante Žižić,C,21,CLE,8,0,23,5,10,0.500,0,0,,5,10,0.500,0.500,3,6,0.500,1,5,6,1,0,1,2,2,13,zizican01
2017,1,Álex Abrines,SG,23,OKC,5,0,80,8,23,0.348,5,17,0.294,3,6,0.500,0.457,3,4,0.750,2,7,9,4,0,0,0,8,24,abrinal01
2017,2,Steven Adams,C,23,OKC,5,5,157,18,28,0.643,0,0,,18,28,0.643,0.643,4,11,0.364,17,17,34,7,6,9,4,14,40,adamsst01
2017,3,LaMarcus Aldridge,PF,31,SAS,16,16,537,110,240,0.458,2,14,0.143,108,226,0.478,0.463,42,55,0.764,43,76,119,24,10,16,28,41,264,aldrila01
2017,4,Lavoy Allen,PF,27,IND,3,0,11,0,0,,0,0,,0,0,,,0,0,,0,2,2,0,0,0,1,0,0,allenla01
2017,5,Al-Farouq Aminu,PF,26,POR,4,0,113,17,37,0.459,7,17,0.412,10,20,0.500,0.554,7,11,0.636,5,21,26,4,3,4,9,9,48,aminual01
2017,6,Kyle Anderson,SF,23,SAS,15,1,195,36,64,0.563,3,10,0.300,33,54,0.611,0.586,8,11,0.727,12,34,46,25,10,2,7,8,83,anderky01
2017,7,Ryan Anderson,PF,28,HOU,11,9,336,36,92,0.391,17,60,0.283,19,32,0.594,0.484,14,16,0.875,15,42,57,7,4,2,9,24,103,anderry01
2017,8,Giannis Antetokounmpo,SF,22,MIL,6,6,243,60,112,0.536,4,10,0.400,56,102,0.549,0.554,25,46,0.543,10,47,57,24,13,10,20,21,149,antetgi01
2017,9,Joel Anthony,C,34,SAS,3,0,15,3,4,0.750,0,0,,3,4,0.750,0.750,0,1,0.000,2,2,4,0,0,2,1,2,6,anthojo01
2017,10,Trevor Ariza,SF,31,HOU,11,11,413,41,97,0.423,23,61,0.377,18,36,0.500,0.541,13,14,0.929,8,48,56,23,14,2,9,25,118,arizatr01
2017,11,Wade Baldwin,PG,20,MEM,3,0,12,0,1,0.000,0,0,,0,1,0.000,0.000,2,2,1.000,1,3,4,2,0,0,0,3,2,baldwwa01
2017,12,Matt Barnes,SF,36,GSW,12,0,61,4,15,0.267,1,8,0.125,3,7,0.429,0.300,0,0,,0,9,9,7,2,0,3,9,9,barnema02
2017,13,Brandon Bass,PF,31,LAC,1,0,4,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,1,0,1,0,1,0,0,0,2,bassbr01
2017,14,Kent Bazemore,SF,27,ATL,6,0,150,21,53,0.396,7,24,0.292,14,29,0.483,0.462,10,14,0.714,4,19,23,20,4,5,16,15,59,bazemke01
2017,15,Bradley Beal,SG,23,WAS,13,13,505,122,259,0.471,29,101,0.287,93,158,0.589,0.527,50,61,0.820,15,29,44,35,21,8,27,38,323,bealbr01
2017,16,Michael Beasley,PF,28,MIL,4,0,48,7,20,0.350,3,5,0.600,4,15,0.267,0.425,0,4,0.000,2,7,9,1,1,1,2,8,17,beaslmi01
2017,17,Dāvis Bertāns,PF,24,SAS,13,0,112,12,27,0.444,8,20,0.400,4,7,0.571,0.593,4,6,0.667,5,15,20,3,3,4,6,7,36,bertada01
2017,18,Patrick Beverley,SG,28,HOU,11,11,325,45,109,0.413,21,52,0.404,24,57,0.421,0.509,11,14,0.786,21,40,61,33,16,2,18,38,122,beverpa01
2017,19,Bojan Bogdanović,SF,27,WAS,13,0,264,36,87,0.414,16,45,0.356,20,42,0.476,0.506,27,32,0.844,10,46,56,9,6,1,8,17,115,bogdabo02
2017,20,Joel Bolomboy,PF,23,UTA,2,0,9,2,3,0.667,0,0,,2,3,0.667,0.667,0,0,,0,2,2,0,0,1,0,0,4,bolomjo01
2017,21,Avery Bradley,SG,26,BOS,18,18,645,120,272,0.441,40,114,0.351,80,158,0.506,0.515,21,27,0.778,18,53,71,41,23,3,31,40,301,bradlav01
2017,22,Malcolm Brogdon,SG,24,MIL,6,6,183,22,55,0.400,10,21,0.476,12,34,0.353,0.491,0,0,,3,23,26,21,3,2,12,12,54,brogdma01
2017,23,Aaron Brooks,PG,32,IND,1,0,7,2,3,0.667,1,2,0.500,1,1,1.000,0.833,0,0,,0,1,1,1,0,0,1,0,5,brookaa01
2017,24,Bobby Brown,PG,32,HOU,5,0,22,10,20,0.500,5,11,0.455,5,9,0.556,0.625,0,0,,0,2,2,1,0,0,0,1,25,brownbo02
2017,25,Jaylen Brown,SF,20,BOS,17,0,215,34,71,0.479,5,23,0.217,29,48,0.604,0.514,12,18,0.667,12,24,36,13,6,2,13,26,85,brownja02
2017,26,Trey Burke,PG,24,WAS,3,0,20,0,4,0.000,0,2,0.000,0,2,0.000,0.000,0,0,,0,0,0,5,0,0,0,2,0,burketr01
2017,27,Jimmy Butler,SF,27,CHI,6,6,239,46,108,0.426,6,23,0.261,40,85,0.471,0.454,38,47,0.809,9,35,44,26,10,5,15,10,136,butleji01
2017,28,José Calderón,PG,35,ATL,6,0,75,11,23,0.478,4,12,0.333,7,11,0.636,0.565,0,0,,2,6,8,13,2,1,4,9,26,caldejo01
2017,29,Isaiah Canaan,SG,25,CHI,3,2,95,13,26,0.500,5,14,0.357,8,12,0.667,0.596,4,6,0.667,0,4,4,4,3,0,5,6,35,canaais01
2017,30,Clint Capela,C,22,HOU,11,11,286,46,82,0.561,0,1,0.000,46,81,0.568,0.561,24,39,0.615,26,70,96,12,8,28,8,28,116,capelca01
2017,31,DeMarre Carroll,SF,30,TOR,10,7,155,15,37,0.405,7,22,0.318,8,15,0.533,0.500,5,9,0.556,4,23,27,5,8,5,5,13,42,carrode01
2017,32,Vince Carter*,SF,40,MEM,6,6,195,20,42,0.476,8,20,0.400,12,22,0.545,0.571,7,7,1.000,4,16,20,9,2,0,10,15,55,cartevi01
2017,33,Michael Carter-Williams,PG,25,CHI,5,0,53,6,15,0.400,0,1,0.000,6,14,0.429,0.400,2,4,0.500,1,3,4,6,2,1,6,6,14,cartemi01
2017,34,Semaj Christon,PG,24,OKC,2,0,21,2,5,0.400,1,3,0.333,1,2,0.500,0.500,0,0,,0,3,3,5,1,0,0,1,5,chrisse01
2017,35,Ian Clark,SG,25,GSW,16,0,219,40,79,0.506,13,36,0.361,27,43,0.628,0.589,16,17,0.941,4,22,26,11,6,0,11,17,109,clarkia01
2017,36,Norris Cole,PG,28,OKC,4,0,25,2,8,0.250,1,4,0.250,1,4,0.250,0.313,0,0,,0,1,1,1,0,1,2,4,5,coleno01
2017,37,Mike Conley,PG,29,MEM,6,6,224,50,103,0.485,17,38,0.447,33,65,0.508,0.568,31,37,0.838,1,19,20,42,10,3,12,11,148,conlemi01
2017,38,Pat Connaughton,SG,24,POR,3,0,24,2,9,0.222,0,6,0.000,2,3,0.667,0.222,3,3,1.000,1,6,7,4,0,0,0,0,7,connapa01
2017,39,Allen Crabbe,SG,24,POR,4,0,92,9,24,0.375,3,13,0.231,6,11,0.545,0.438,1,3,0.333,0,12,12,2,1,0,1,9,22,crabbal01
2017,40,Jamal Crawford,SG,36,LAC,7,0,196,35,83,0.422,6,25,0.240,29,58,0.500,0.458,12,12,1.000,2,7,9,13,4,1,9,12,88,crawfja01
2017,41,Jae Crowder,SF,26,BOS,18,18,596,87,200,0.435,31,88,0.352,56,112,0.500,0.513,40,48,0.833,20,95,115,48,19,6,12,52,245,crowdja01
2017,42,Stephen Curry,PG,28,GSW,17,17,601,151,312,0.484,72,172,0.419,79,140,0.564,0.599,103,114,0.904,22,84,106,114,34,4,58,37,477,curryst01
2017,43,Troy Daniels,SG,25,MEM,6,0,68,3,9,0.333,3,9,0.333,0,0,,0.500,0,0,,1,4,5,2,2,0,2,1,9,danietr01
2017,44,Deyonta Davis,C,20,MEM,3,0,11,3,5,0.600,0,0,,3,5,0.600,0.600,1,2,0.500,2,3,5,0,0,0,0,2,7,davisde01
2017,45,Dewayne Dedmon,C,27,SAS,12,3,97,14,23,0.609,0,0,,14,23,0.609,0.609,17,32,0.531,21,26,47,3,2,3,8,16,45,dedmode01
2017,46,Sam Dekker,PF,22,HOU,4,0,31,3,12,0.250,3,6,0.500,0,6,0.000,0.375,0,0,,5,5,10,1,1,1,0,2,9,dekkesa01
2017,47,Malcolm Delaney,PG,27,ATL,1,0,3,3,3,1.000,1,1,1.000,2,2,1.000,1.167,1,2,0.500,0,1,1,0,0,0,0,0,8,delanma01
2017,48,Matthew Dellavedova,PG,26,MIL,6,0,159,16,41,0.390,6,16,0.375,10,25,0.400,0.463,8,10,0.800,1,11,12,12,1,0,7,5,46,dellama01
2017,49,DeMar DeRozan,SG,27,TOR,10,10,373,76,175,0.434,1,15,0.067,75,160,0.469,0.437,71,80,0.888,4,45,49,34,14,0,25,26,224,derozde01
2017,50,Boris Diaw,PF,34,UTA,11,9,203,24,48,0.500,6,14,0.429,18,34,0.529,0.563,9,10,0.900,3,18,21,22,7,4,14,12,63,diawbo01
2017,51,Mike Dunleavy,SF,36,ATL,6,0,53,3,7,0.429,2,5,0.400,1,2,0.500,0.571,4,4,1.000,1,4,5,2,1,0,6,3,12,dunlemi02
2017,52,Kevin Durant,PF,28,GSW,15,15,533,149,268,0.556,38,86,0.442,111,182,0.610,0.627,92,103,0.893,16,103,119,64,12,20,38,39,428,duranke01
2017,53,Monta Ellis,SG,31,IND,4,2,76,8,20,0.400,2,8,0.250,6,12,0.500,0.450,4,5,0.800,1,7,8,5,2,1,4,5,22,ellismo01
2017,54,James Ennis III,SF,26,MEM,6,4,159,16,38,0.421,6,19,0.316,10,19,0.526,0.500,12,14,0.857,8,17,25,7,5,2,7,20,50,ennisja01
2017,55,Dante Exum,PG,21,UTA,7,0,84,11,27,0.407,4,12,0.333,7,15,0.467,0.481,6,6,1.000,2,4,6,9,5,0,3,10,32,exumda01
2017,56,Derrick Favors,PF,25,UTA,11,2,225,36,62,0.581,0,0,,36,62,0.581,0.581,11,23,0.478,15,45,60,10,8,6,4,25,83,favorde01
2017,57,Cristiano Felício,C,24,CHI,6,0,82,9,15,0.600,0,0,,9,15,0.600,0.600,1,2,0.500,7,19,26,2,3,2,7,16,19,feliccr01
2017,58,Raymond Felton,PG,32,LAC,7,0,127,15,32,0.469,4,9,0.444,11,23,0.478,0.531,5,5,1.000,2,8,10,10,6,0,3,10,39,feltora01
2017,59,Bryn Forbes,SG,23,SAS,6,0,73,6,21,0.286,2,9,0.222,4,12,0.333,0.333,6,6,1.000,0,6,6,3,0,1,2,5,20,forbebr01
2017,60,Enes Freedom,C,24,OKC,5,0,45,10,26,0.385,0,0,,10,26,0.385,0.385,4,4,1.000,3,6,9,1,0,4,2,8,24,kanteen01
2017,61,Channing Frye,C,33,CLE,12,0,154,31,60,0.517,20,39,0.513,11,21,0.524,0.683,6,7,0.857,0,22,22,13,3,4,2,11,88,fryech01
2017,62,Marc Gasol,C,32,MEM,6,6,240,39,83,0.470,7,12,0.583,32,71,0.451,0.512,31,33,0.939,7,32,39,25,2,4,15,22,116,gasolma01
2017,63,Pau Gasol*,C,36,SAS,16,7,365,50,114,0.439,6,18,0.333,44,96,0.458,0.465,17,24,0.708,39,75,114,31,7,15,18,35,123,gasolpa01
2017,64,Paul George,SF,26,IND,4,4,172,34,88,0.386,18,42,0.429,16,46,0.348,0.489,26,30,0.867,5,30,35,29,7,2,13,13,112,georgpa01
2017,65,Taj Gibson,PF,31,OKC,5,5,118,21,35,0.600,0,0,,21,35,0.600,0.600,7,8,0.875,3,15,18,3,1,0,8,13,49,gibsota01
2017,66,Manu Ginóbili*,SG,39,SAS,16,1,284,40,97,0.412,9,40,0.225,31,57,0.544,0.459,17,23,0.739,10,29,39,39,16,2,12,28,106,ginobma01
2017,67,Rudy Gobert,C,24,UTA,9,9,246,40,63,0.635,0,0,,40,63,0.635,0.635,24,50,0.480,22,67,89,11,9,12,9,30,104,goberru01
2017,68,Eric Gordon,SG,28,HOU,11,2,358,51,121,0.421,27,70,0.386,24,51,0.471,0.533,13,18,0.722,5,38,43,22,8,6,14,20,142,gordoer01
2017,69,Marcin Gortat,C,32,WAS,13,13,409,47,93,0.505,0,0,,47,93,0.505,0.505,11,18,0.611,52,91,143,24,5,20,17,40,105,gortama01
2017,70,Jerami Grant,PF,22,OKC,5,0,111,19,31,0.613,2,6,0.333,17,25,0.680,0.645,6,7,0.857,7,12,19,4,1,2,3,7,46,grantje01
2017,71,Jerian Grant,PG,24,CHI,5,2,52,6,23,0.261,1,9,0.111,5,14,0.357,0.283,3,3,1.000,0,4,4,5,2,0,7,3,16,grantje02
2017,72,Danny Green,SG,29,SAS,16,16,436,45,111,0.405,26,76,0.342,19,35,0.543,0.523,8,14,0.571,13,44,57,23,10,15,17,30,124,greenda02
2017,73,Draymond Green,PF,26,GSW,17,17,593,72,161,0.447,32,78,0.410,40,83,0.482,0.547,46,67,0.687,20,135,155,110,31,28,36,60,222,greendr01
2017,74,Gerald Green,SF,31,BOS,13,7,192,34,72,0.472,21,45,0.467,13,27,0.481,0.618,8,9,0.889,2,18,20,9,3,1,7,21,97,greenge01
2017,75,JaMychal Green,PF,26,MEM,6,2,118,17,36,0.472,7,16,0.438,10,20,0.500,0.569,3,3,1.000,3,17,20,2,0,0,4,21,44,greenja01
2017,76,Blake Griffin,PF,27,LAC,3,3,99,25,51,0.490,4,6,0.667,21,45,0.467,0.529,7,7,1.000,3,15,18,7,2,1,6,2,61,griffbl01
2017,77,Tim Hardaway Jr.,SG,24,ATL,6,6,200,27,82,0.329,11,42,0.262,16,40,0.400,0.396,12,19,0.632,3,13,16,7,3,0,10,13,77,hardati02
2017,78,James Harden,PG,27,HOU,11,11,407,90,218,0.413,32,115,0.278,58,103,0.563,0.486,101,115,0.878,7,53,60,93,21,5,59,43,313,hardeja01
2017,79,Maurice Harkless,SF,23,POR,4,4,99,10,34,0.294,2,12,0.167,8,22,0.364,0.324,7,8,0.875,7,6,13,3,5,5,1,14,29,harklma01
2017,80,Montrezl Harrell,C,23,HOU,5,0,21,1,3,0.333,0,0,,1,3,0.333,0.333,3,6,0.500,1,5,6,2,0,0,2,7,5,harremo01
2017,81,Andrew Harrison,PG,22,MEM,6,0,119,13,29,0.448,5,13,0.385,8,16,0.500,0.534,8,9,0.889,4,7,11,13,3,1,3,14,39,harrian01
2017,82,Spencer Hawes,PF,28,MIL,3,0,17,2,5,0.400,1,2,0.500,1,3,0.333,0.500,0,0,,2,2,4,1,0,1,1,3,5,hawessp01
2017,83,Gordon Hayward,SF,26,UTA,11,11,411,83,188,0.441,28,68,0.412,55,120,0.458,0.516,71,76,0.934,7,60,67,37,10,3,24,23,265,haywago01
2017,84,John Henson,C,26,MIL,2,0,12,1,4,0.250,0,0,,1,4,0.250,0.250,1,1,1.000,2,2,4,0,1,0,1,1,3,hensojo01
2017,85,Nenê,C,34,HOU,9,0,161,36,51,0.706,0,1,0.000,36,50,0.720,0.706,18,31,0.581,11,31,42,5,6,4,9,24,90,hilarne01
2017,86,George Hill,PG,30,UTA,8,8,281,46,98,0.469,12,31,0.387,34,67,0.507,0.531,21,29,0.724,8,25,33,29,2,1,13,25,125,hillge01
2017,87,Rodney Hood,SG,24,UTA,11,0,277,37,105,0.352,13,50,0.260,24,55,0.436,0.414,11,18,0.611,1,29,30,12,5,0,10,30,98,hoodro01
2017,88,Al Horford,C,30,BOS,18,18,610,111,190,0.584,27,52,0.519,84,138,0.609,0.655,22,29,0.759,31,87,118,97,15,14,33,33,271,horfoal01
2017,89,Dwight Howard,C,31,ATL,6,6,157,18,36,0.500,0,0,,18,36,0.500,0.500,12,19,0.632,18,46,64,8,6,5,11,21,48,howardw01
2017,90,Kris Humphries,PF,31,ATL,1,0,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,1,0,0,0,humphkr01
2017,91,Serge Ibaka,PF,27,TOR,10,10,307,60,130,0.462,12,38,0.316,48,92,0.522,0.508,11,13,0.846,9,56,65,14,4,17,11,37,143,ibakase01
2017,92,Andre Iguodala,SF,33,GSW,16,0,419,46,101,0.455,8,42,0.190,38,59,0.644,0.495,15,26,0.577,9,56,65,51,14,7,16,29,115,iguodan01
2017,93,Ersan İlyasova,PF,29,ATL,6,0,90,8,23,0.348,1,5,0.200,7,18,0.389,0.370,7,9,0.778,14,17,31,2,1,0,5,7,24,ilyaser01
2017,94,Joe Ingles,SF,29,UTA,11,11,334,25,62,0.403,15,41,0.366,10,21,0.476,0.524,6,9,0.667,2,39,41,36,22,5,16,28,71,inglejo01
2017,95,Kyrie Irving,PG,24,CLE,18,18,653,173,370,0.468,44,118,0.373,129,252,0.512,0.527,76,84,0.905,13,38,51,95,23,8,48,38,466,irvinky01
2017,96,LeBron James,SF,32,CLE,18,18,744,217,384,0.565,44,107,0.411,173,277,0.625,0.622,113,162,0.698,19,145,164,141,35,23,72,43,591,jamesle01
2017,97,Richard Jefferson,SF,36,CLE,14,0,179,16,38,0.421,5,19,0.263,11,19,0.579,0.487,18,28,0.643,10,15,25,7,2,3,8,30,55,jefferi01
2017,98,Brandon Jennings,PG,27,WAS,13,0,178,14,36,0.389,2,13,0.154,12,23,0.522,0.417,7,8,0.875,5,14,19,24,2,0,8,13,37,jennibr01
2017,99,Jonas Jerebko,PF,29,BOS,12,0,128,15,31,0.484,5,15,0.333,10,16,0.625,0.565,8,8,1.000,7,22,29,12,5,3,6,13,43,jerebjo01
2017,100,Amir Johnson,PF,29,BOS,14,9,142,15,30,0.500,1,3,0.333,14,27,0.519,0.517,5,8,0.625,17,13,30,3,4,6,6,24,36,johnsam01
2017,101,Joe Johnson,SF,35,UTA,11,2,326,58,133,0.436,15,45,0.333,43,88,0.489,0.492,11,15,0.733,8,35,43,27,6,1,13,21,142,johnsjo02
2017,102,Wesley Johnson,SF,29,LAC,3,0,11,0,0,,0,0,,0,0,,,1,2,0.500,0,2,2,0,1,0,0,2,1,johnswe01
2017,103,Dahntay Jones,SF,36,CLE,10,0,33,5,10,0.500,1,2,0.500,4,8,0.500,0.550,5,5,1.000,1,6,7,1,0,1,1,7,16,jonesda02
2017,104,Damian Jones,C,21,GSW,4,0,21,3,7,0.429,0,0,,3,7,0.429,0.429,1,2,0.500,4,2,6,0,2,1,0,3,7,jonesda03
2017,105,James Jones,SF,36,CLE,8,0,30,1,5,0.200,0,3,0.000,1,2,0.500,0.200,0,0,,1,3,4,0,0,0,2,3,2,jonesja02
2017,106,DeAndre Jordan,C,28,LAC,7,7,264,43,61,0.705,0,1,0.000,43,60,0.717,0.705,22,56,0.393,25,76,101,5,3,6,17,29,108,jordade01
2017,107,Cory Joseph,PG,25,TOR,10,2,212,31,71,0.437,9,22,0.409,22,49,0.449,0.500,8,8,1.000,4,17,21,31,4,2,14,17,79,josepco01
2017,108,Kyle Korver,SG,35,CLE,18,0,326,34,80,0.425,27,69,0.391,7,11,0.636,0.594,10,10,1.000,2,28,30,13,7,5,7,22,105,korveky01
2017,109,Joffrey Lauvergne,C,25,CHI,3,0,26,4,11,0.364,0,2,0.000,4,9,0.444,0.364,6,6,1.000,5,4,9,5,0,0,2,1,14,lauvejo01
2017,110,Jake Layman,SF,22,POR,2,0,16,2,4,0.500,1,1,1.000,1,3,0.333,0.625,1,2,0.500,0,1,1,1,1,0,0,2,6,laymaja01
2017,111,David Lee,PF,33,SAS,15,4,245,25,48,0.521,0,1,0.000,25,47,0.532,0.521,11,17,0.647,20,37,57,11,4,5,6,20,61,leeda02
2017,112,Kawhi Leonard,SF,25,SAS,12,12,429,106,202,0.525,25,55,0.455,81,147,0.551,0.587,95,102,0.931,19,74,93,55,20,6,26,21,332,leonaka01
2017,113,Meyers Leonard,PF,24,POR,3,1,31,1,5,0.200,0,4,0.000,1,1,1.000,0.200,0,0,,2,6,8,1,0,0,4,6,2,leoname01
2017,114,Damian Lillard,PG,26,POR,4,4,151,39,90,0.433,9,32,0.281,30,58,0.517,0.483,24,25,0.960,4,14,18,13,5,2,13,11,111,lillada01
2017,115,Shaun Livingston,PG,31,GSW,14,0,220,34,59,0.576,0,0,,34,59,0.576,0.576,5,7,0.714,10,19,29,20,5,2,10,24,73,livinsh01
2017,116,Robin Lopez,C,28,CHI,6,6,162,34,52,0.654,0,0,,34,52,0.654,0.654,8,8,1.000,28,15,43,5,3,6,8,13,76,lopezro01
2017,117,Kevin Love,PF,28,CLE,18,18,578,95,218,0.436,50,111,0.450,45,107,0.421,0.550,63,75,0.840,36,155,191,30,21,16,31,46,303,loveke01
2017,118,Kyle Lowry,PG,30,TOR,8,8,300,43,93,0.462,13,38,0.342,30,55,0.545,0.532,27,33,0.818,3,22,25,47,12,4,17,26,126,lowryky01
2017,119,Trey Lyles,PF,21,UTA,2,0,10,3,7,0.429,1,3,0.333,2,4,0.500,0.500,0,0,,0,2,2,1,1,0,1,1,7,lylestr01
2017,120,Sheldon Mac,SG,24,WAS,7,0,17,5,9,0.556,2,5,0.400,3,4,0.750,0.667,2,2,1.000,0,2,2,0,0,0,1,1,14,mcclesh01
2017,121,Shelvin Mack,PG,26,UTA,9,3,155,17,49,0.347,7,15,0.467,10,34,0.294,0.418,13,15,0.867,3,22,25,18,4,0,9,14,54,macksh01
2017,122,Ian Mahinmi,C,30,WAS,5,0,63,5,9,0.556,0,0,,5,9,0.556,0.556,4,11,0.364,3,8,11,6,1,6,3,17,14,mahinia01
2017,123,Thon Maker,C,19,MIL,6,6,116,12,31,0.387,2,10,0.200,10,21,0.476,0.419,9,11,0.818,8,11,19,12,5,11,8,18,35,makerth01
2017,124,Jarell Martin,PF,22,MEM,3,0,10,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,2,2,4,0,1,0,0,2,2,martija01
2017,125,Luc Mbah a Moute,SF,30,LAC,7,7,224,17,43,0.395,5,16,0.313,12,27,0.444,0.453,14,20,0.700,10,25,35,7,8,4,3,16,53,mbahalu01
2017,126,James Michael McAdoo,PF,24,GSW,13,0,56,9,17,0.529,2,5,0.400,7,12,0.583,0.588,4,6,0.667,5,8,13,0,2,2,1,5,24,mcadoja01
2017,127,Patrick McCaw,SG,21,GSW,15,3,181,21,48,0.438,8,23,0.348,13,25,0.520,0.521,11,13,0.846,10,23,33,16,9,3,3,14,61,mccawpa01
2017,128,CJ McCollum,SG,25,POR,4,4,140,32,80,0.400,11,22,0.500,21,58,0.362,0.469,15,16,0.938,8,16,24,4,4,2,15,10,90,mccolcj01
2017,129,Doug McDermott,SF,25,OKC,5,0,66,9,18,0.500,7,13,0.538,2,5,0.400,0.694,0,0,,0,5,5,1,1,1,1,2,25,mcderdo01
2017,130,JaVale McGee,C,29,GSW,16,1,149,41,56,0.732,0,0,,41,56,0.732,0.732,13,18,0.722,22,26,48,4,2,15,8,31,95,mcgeeja01
2017,131,Jordan Mickey,PF,22,BOS,2,0,18,2,5,0.400,0,0,,2,5,0.400,0.400,0,0,,0,5,5,0,0,1,1,3,4,mickejo01
2017,132,Khris Middleton,SF,25,MIL,6,6,231,31,78,0.397,7,19,0.368,24,59,0.407,0.442,18,22,0.818,0,28,28,32,12,0,11,17,87,middlkh01
2017,133,C.J. Miles,SF,29,IND,4,2,82,11,24,0.458,5,16,0.313,6,8,0.750,0.563,2,2,1.000,4,4,8,1,2,1,2,12,29,milescj01
2017,134,Patty Mills,PG,28,SAS,16,6,416,57,140,0.407,32,89,0.360,25,51,0.490,0.521,19,22,0.864,5,29,34,43,13,1,21,33,165,millspa02
2017,135,Paul Millsap,PF,31,ATL,6,6,219,50,99,0.505,3,17,0.176,47,82,0.573,0.520,43,53,0.811,9,47,56,26,10,4,23,19,146,millspa01
2017,136,Nikola Mirotić,PF,25,CHI,6,6,162,17,50,0.340,10,35,0.286,7,15,0.467,0.440,8,10,0.800,4,26,30,9,4,3,4,16,52,mirotni01
2017,137,Greg Monroe,C,26,MIL,6,0,141,27,51,0.529,0,0,,27,51,0.529,0.529,25,30,0.833,17,27,44,10,8,3,11,16,79,monrogr01
2017,138,Markieff Morris,PF,27,WAS,13,13,373,59,145,0.407,14,38,0.368,45,107,0.421,0.455,25,31,0.806,18,65,83,22,12,17,21,46,157,morrima02
2017,139,Anthony Morrow,SG,31,CHI,3,0,29,5,9,0.556,0,0,,5,9,0.556,0.556,2,2,1.000,0,3,3,2,0,0,0,2,12,morroan01
2017,140,Dejounte Murray,PG,20,SAS,11,2,168,23,61,0.377,0,3,0.000,23,58,0.397,0.377,17,25,0.680,4,23,27,27,16,1,16,14,63,murrade01
2017,141,Mike Muscala,C,25,ATL,6,0,81,5,18,0.278,0,4,0.000,5,14,0.357,0.278,7,8,0.875,6,10,16,2,1,3,1,12,17,muscami01
2017,142,Shabazz Napier,PG,25,POR,4,0,47,8,19,0.421,5,11,0.455,3,8,0.375,0.553,6,8,0.750,1,3,4,3,2,0,0,6,27,napiesh01
